Id,VehicleType,RemainingBatteryPercentage,EntryPoint,ExitPoint
1067,V22,57,A24,A98
1068,V3,70,A85,A86
1069,V4,49,A96,A97
1070,V8,34,A62,A94
1071,V30,31,A9,A63
1072,V4,30,A19,A76
1073,V18,37,A98,A100
1074,V5,99,A94,A98
1075,V19,49,A66,A86
1076,V25,83,A43,A63
1077,V18,31,A59,A62
1078,V25,88,A37,A90
1079,V8,33,A16,A38
1080,V7,77,A91,A94
1081,V10,86,A91,A93
1082,V2,44,A42,A78
1083,V1,54,A73,A98
1084,V20,72,A7,A87
1085,V25,50,A72,A97
1086,V13,63,A73,A87
1087,V30,90,A45,A74
1088,V29,25,A81,A92
1089,V26,34,A9,A100
1090,V10,70,A53,A83
1091,V24,90,A65,A70
1092,V16,43,A28,A53
1093,V3,37,A80,A97
1094,V30,49,A67,A88
1095,V22,25,A54,A84
1096,V19,82,A86,A90
1097,V26,81,A2,A90
1098,V7,99,A82,A94
1099,V23,85,A24,A46
1100,V20,75,A47,A100
1101,V19,68,A59,A62
1102,V26,75,A75,A83
1103,V2,78,A60,A86
1104,V30,96,A34,A35
1105,V2,74,A95,A96
1106,V7,40,A52,A61
1107,V29,83,A83,A89
1108,V18,28,A55,A77
1109,V22,22,A75,A95
1110,V29,37,A38,A63
1111,V14,76,A14,A44
1112,V24,79,A13,A94
1113,V30,71,A73,A74
1114,V30,70,A94,A99
1115,V23,39,A22,A68
1116,V23,77,A82,A92
1117,V28,93,A94,A97
1118,V12,41,A33,A71
1119,V14,74,A52,A95
1120,V18,39,A11,A78
1121,V21,39,A64,A76
1122,V20,45,A2,A28
1123,V18,93,A26,A93
1124,V1,84,A60,A93
1125,V27,91,A31,A72
1126,V4,70,A12,A40
1127,V22,33,A13,A66
1128,V3,43,A55,A96
1129,V29,25,A68,A82
1130,V2,94,A17,A97
1131,V8,69,A15,A38
1132,V28,89,A77,A84
1133,V13,43,A18,A74
1134,V7,46,A9,A44
1135,V1,34,A70,A88
1136,V9,89,A56,A62
1137,V20,81,A93,A95
1138,V16,34,A96,A98
1139,V18,99,A37,A70
1140,V16,85,A33,A43
1141,V12,28,A7,A78
1142,V30,85,A47,A59
1143,V28,29,A2,A43
1144,V15,38,A91,A98
1145,V15,98,A10,A39
1146,V19,23,A93,A94
1147,V13,55,A99,A100
1148,V28,61,A17,A69
1149,V20,37,A60,A97
1150,V12,27,A80,A90
1151,V29,41,A86,A92
1152,V21,54,A84,A87
1153,V8,54,A71,A75
1154,V20,20,A74,A98
1155,V28,41,A78,A97
1156,V25,48,A74,A92
1157,V8,89,A80,A85
1158,V2,99,A91,A92
1159,V12,99,A56,A94
1160,V2,26,A49,A85
1161,V22,86,A26,A60
1162,V22,83,A20,A41
1163,V27,43,A95,A100
1164,V14,54,A51,A91
1165,V20,64,A9,A59
1166,V8,80,A26,A42
1167,V28,28,A27,A32
1168,V10,25,A95,A100
1169,V28,88,A23,A38
1170,V30,33,A44,A75
1171,V11,92,A2,A27
1172,V22,55,A98,A99
1173,V8,26,A94,A100
1174,V9,78,A93,A99
1175,V24,91,A40,A48
1176,V23,25,A90,A91
1177,V25,83,A32,A67
1178,V30,26,A90,A94
1179,V19,49,A55,A90
1180,V10,89,A49,A51
1181,V29,21,A4,A64
1182,V22,21,A93,A94
1183,V19,67,A62,A67
1184,V14,59,A79,A88
1185,V11,81,A70,A78
1186,V2,80,A51,A70
1187,V27,98,A78,A100
1188,V8,21,A98,A99
1189,V21,24,A14,A62
1190,V20,34,A57,A74
1191,V15,21,A91,A100
1192,V27,72,A47,A56
1193,V12,51,A36,A70
1194,V7,44,A4,A92
1195,V12,80,A60,A96
1196,V5,94,A76,A95
1197,V27,99,A91,A94
1198,V13,26,A47,A73
1199,V3,38,A6,A28
1200,V22,71,A50,A75
1201,V8,51,A92,A97
1202,V6,70,A40,A99
1203,V22,86,A66,A91
1204,V25,53,A69,A81
1205,V10,31,A35,A98
1206,V26,78,A36,A65
1207,V1,66,A34,A98
1208,V4,44,A72,A100
1209,V27,77,A88,A98
1210,V22,75,A99,A100
1211,V30,83,A32,A99
1212,V12,81,A4,A89
1213,V8,69,A99,A100
1214,V6,34,A68,A90
1215,V23,57,A32,A36
1216,V25,59,A88,A95
1217,V12,98,A50,A56
1218,V9,37,A95,A100
1219,V28,86,A80,A92
1220,V1,69,A24,A31
1221,V20,90,A50,A55
1222,V24,90,A61,A83
1223,V28,54,A76,A80
1224,V2,33,A28,A67
1225,V9,69,A49,A99
1226,V19,79,A75,A96
1227,V8,58,A75,A98
1228,V18,61,A18,A93
1229,V9,44,A15,A44
1230,V23,78,A76,A92
1231,V1,21,A50,A98
1232,V28,20,A58,A69
1233,V19,78,A9,A52
1234,V2,96,A74,A77
1235,V27,62,A93,A95
1236,V29,39,A96,A99
1237,V28,26,A57,A90
1238,V16,31,A79,A85
1239,V5,41,A6,A44
1240,V29,44,A8,A97
1241,V24,35,A82,A84
1242,V17,31,A11,A20
1243,V7,38,A48,A78
1244,V13,48,A38,A47
1245,V30,85,A67,A100
1246,V4,63,A67,A86
1247,V30,30,A37,A89
1248,V28,33,A38,A52
1249,V29,53,A56,A58
1250,V28,36,A26,A98
1251,V3,21,A87,A95
1252,V10,89,A61,A87
1253,V24,84,A13,A38
1254,V7,44,A67,A68
1255,V21,53,A78,A81
1256,V21,91,A2,A45
1257,V9,34,A77,A85
1258,V15,63,A85,A90
1259,V25,66,A65,A75
1260,V16,89,A39,A85
1261,V4,34,A99,A100
1262,V28,23,A29,A61
1263,V6,46,A61,A86
1264,V9,56,A11,A99
1265,V23,47,A19,A52
1266,V18,91,A38,A75
1267,V14,43,A8,A100
1268,V29,30,A77,A92
1269,V25,92,A66,A93
1270,V24,92,A98,A100
1271,V30,54,A75,A84
1272,V4,55,A36,A38
1273,V25,67,A88,A98
1274,V19,79,A5,A18
1275,V30,88,A51,A83
1276,V23,59,A10,A74
1277,V15,46,A82,A85
1278,V30,84,A41,A98
1279,V3,73,A79,A90
1280,V20,62,A30,A82
1281,V15,79,A65,A74
1282,V15,81,A69,A98
1283,V14,58,A58,A65
1284,V24,60,A64,A87
1285,V23,74,A95,A98
1286,V29,88,A49,A58
1287,V19,56,A33,A62
1288,V26,79,A26,A46
1289,V25,78,A81,A83
1290,V15,61,A45,A86
1291,V21,35,A55,A75
1292,V7,83,A49,A68
1293,V4,32,A46,A74
1294,V3,21,A33,A37
1295,V29,59,A29,A80
1296,V6,64,A49,A67
1297,V11,83,A92,A97
1298,V16,49,A77,A91
1299,V4,96,A89,A93
1300,V11,60,A11,A91
1301,V3,52,A52,A66
1302,V19,26,A33,A43
1303,V24,66,A32,A52
1304,V16,64,A2,A5
1305,V12,70,A78,A88
1306,V18,23,A45,A84
1307,V2,47,A98,A99
1308,V27,24,A58,A67
1309,V27,28,A89,A98
1310,V15,20,A95,A96
1311,V29,25,A24,A44
1312,V13,79,A22,A100
1313,V19,63,A14,A56
1314,V27,50,A11,A88
1315,V8,76,A89,A92
1316,V30,62,A67,A99
1317,V16,76,A37,A63
1318,V26,58,A52,A83
1319,V18,72,A20,A87
1320,V8,33,A5,A68
1321,V25,90,A27,A78
1322,V6,61,A90,A96
1323,V8,40,A75,A81
1324,V13,79,A84,A92
1325,V18,62,A82,A95
1326,V4,76,A52,A65
1327,V25,42,A51,A63
1328,V26,73,A61,A66
1329,V10,40,A37,A76
1330,V23,34,A62,A71
1331,V18,32,A61,A77
1332,V11,43,A99,A100
1333,V5,82,A46,A63
1334,V28,20,A96,A100
1335,V14,40,A49,A64
1336,V5,87,A8,A42
1337,V3,61,A64,A99
1338,V21,41,A56,A99
1339,V20,56,A10,A54
1340,V27,75,A40,A81
1341,V10,97,A19,A83
1342,V9,94,A75,A100
1343,V15,85,A12,A96
1344,V8,99,A97,A100
1345,V6,62,A25,A81
1346,V5,90,A50,A76
1347,V7,56,A86,A99
1348,V1,68,A54,A61
1349,V9,89,A90,A94
1350,V6,37,A57,A73
1351,V22,96,A52,A96
1352,V23,78,A40,A80
1353,V28,76,A19,A78
1354,V5,51,A83,A93
1355,V20,77,A61,A72
1356,V26,93,A13,A53
1357,V2,29,A37,A45
1358,V7,73,A83,A97
1359,V11,55,A59,A94
1360,V13,65,A75,A99
1361,V9,93,A75,A84
1362,V15,96,A91,A97
1363,V14,41,A72,A95
1364,V19,81,A42,A99
1365,V25,70,A48,A58
1366,V15,40,A8,A72
1367,V27,72,A33,A47
1368,V19,66,A81,A85
1369,V21,65,A39,A81
1370,V9,76,A77,A87
1371,V26,48,A79,A82
1372,V3,80,A97,A100
1373,V6,31,A79,A84
1374,V28,27,A74,A86
1375,V27,70,A43,A50
1376,V24,40,A73,A95
1377,V6,87,A43,A92
1378,V18,38,A32,A89
1379,V21,96,A12,A21
1380,V15,77,A18,A39
1381,V8,86,A26,A99
1382,V8,76,A10,A25
1383,V22,79,A72,A88
1384,V16,42,A86,A87
1385,V21,39,A69,A92
1386,V1,71,A21,A58
1387,V3,70,A92,A98
1388,V21,62,A95,A100
1389,V15,80,A85,A98
1390,V26,68,A72,A84
1391,V30,60,A63,A96
1392,V10,45,A91,A98
1393,V20,54,A54,A86
1394,V8,53,A63,A94
1395,V24,64,A21,A37
1396,V29,86,A56,A91
1397,V11,28,A2,A63
1398,V1,54,A23,A65
1399,V3,83,A50,A84
1400,V9,61,A65,A73
1401,V5,32,A58,A59
1402,V3,31,A78,A85
1403,V30,88,A71,A74
1404,V11,72,A96,A97
1405,V11,22,A71,A86
1406,V10,56,A27,A71
1407,V24,44,A17,A38
1408,V6,48,A99,A100
1409,V11,39,A27,A42
1410,V11,29,A24,A69
1411,V27,81,A2,A69
1412,V30,20,A21,A93
1413,V2,26,A44,A85
1414,V29,37,A14,A97
1415,V4,62,A49,A50
1416,V25,78,A36,A78
1417,V2,75,A64,A96
1418,V27,52,A33,A39
1419,V29,98,A20,A38
1420,V9,26,A76,A86
1421,V10,88,A19,A66
1422,V14,77,A58,A70
1423,V23,79,A26,A91
1424,V7,48,A25,A61
1425,V26,52,A97,A98
1426,V11,95,A9,A38
1427,V1,87,A73,A80
1428,V23,58,A63,A79
1429,V28,74,A90,A98
1430,V12,55,A16,A93
1431,V2,64,A12,A88
1432,V28,85,A38,A86
1433,V29,39,A44,A65
1434,V7,23,A98,A99
1435,V5,85,A38,A53
1436,V30,99,A11,A67
1437,V25,68,A7,A92
1438,V7,62,A5,A7
1439,V19,32,A7,A76
1440,V13,45,A85,A86
1441,V8,91,A70,A74
1442,V2,92,A18,A35
1443,V14,28,A54,A97
1444,V15,77,A24,A58
1445,V2,94,A66,A94
1446,V11,87,A80,A87
1447,V20,42,A87,A95
1448,V12,37,A67,A70
1449,V24,39,A51,A90
1450,V8,69,A42,A61
1451,V9,49,A52,A94
1452,V6,50,A64,A75
1453,V23,91,A93,A100
1454,V19,22,A65,A96
1455,V21,22,A53,A74
1456,V26,65,A18,A32
1457,V14,64,A70,A90
1458,V26,22,A19,A37
1459,V23,38,A17,A46
1460,V23,56,A36,A65
1461,V9,27,A61,A79
1462,V13,66,A37,A97
1463,V25,46,A39,A75
1464,V2,46,A59,A87
1465,V15,78,A90,A94
1466,V12,65,A90,A96
1467,V9,35,A37,A51
1468,V4,24,A30,A50
1469,V20,97,A24,A61
1470,V17,37,A8,A90
1471,V25,71,A32,A98
1472,V20,90,A50,A66
1473,V30,46,A91,A96
1474,V18,79,A42,A64
1475,V29,93,A35,A65
1476,V20,90,A78,A93
1477,V5,75,A35,A50
1478,V13,65,A6,A66
1479,V28,27,A12,A67
1480,V27,82,A11,A49
1481,V17,55,A60,A84
1482,V10,66,A80,A99
1483,V4,41,A70,A75
1484,V23,94,A49,A100
1485,V12,29,A89,A100
1486,V23,76,A46,A71
1487,V23,31,A5,A95
1488,V26,56,A56,A69
1489,V13,24,A87,A88
1490,V12,77,A12,A73
1491,V7,83,A54,A67
1492,V11,26,A87,A95
1493,V25,41,A31,A73
1494,V25,60,A8,A56
1495,V28,95,A43,A53
1496,V16,61,A57,A70
1497,V9,82,A12,A38
1498,V18,94,A87,A97
1499,V1,84,A29,A66
1500,V19,27,A5,A90
1501,V3,39,A9,A71
1502,V16,83,A38,A98
1503,V11,88,A94,A99
1504,V5,41,A68,A99
1505,V8,42,A65,A79
1506,V2,87,A73,A92
1507,V28,38,A94,A98
1508,V20,68,A26,A86
1509,V25,97,A49,A78
1510,V29,68,A28,A70
1511,V19,89,A69,A81
1512,V23,85,A21,A94
1513,V9,65,A6,A89
1514,V13,53,A90,A95
1515,V11,31,A31,A72
1516,V9,88,A67,A73
1517,V16,35,A13,A91
1518,V12,29,A4,A91
1519,V15,62,A67,A90
1520,V23,76,A91,A95
1521,V17,60,A23,A56
1522,V30,40,A30,A89
1523,V18,68,A77,A79
1524,V7,74,A12,A13
1525,V13,65,A23,A78
1526,V6,33,A71,A83
1527,V3,66,A22,A50
1528,V23,62,A1,A92
1529,V15,24,A27,A35
1530,V26,96,A12,A13
1531,V30,97,A48,A100
1532,V5,85,A37,A38
1533,V21,33,A7,A44
1534,V25,43,A82,A92
1535,V23,88,A77,A81
1536,V24,27,A48,A79
1537,V10,71,A92,A95
1538,V10,39,A43,A60
1539,V19,59,A32,A79
1540,V13,92,A40,A48
1541,V19,78,A14,A93
1542,V8,72,A42,A78
1543,V20,46,A1,A72
1544,V21,29,A59,A96
1545,V9,53,A26,A67
1546,V28,49,A67,A80
1547,V14,90,A72,A78
1548,V30,67,A48,A65
1549,V28,70,A66,A97
1550,V5,23,A44,A62
1551,V8,44,A48,A72
1552,V9,34,A21,A87
1553,V21,33,A8,A11
1554,V26,73,A41,A97
1555,V5,57,A88,A94
1556,V24,87,A10,A71
1557,V12,75,A3,A73
1558,V24,78,A23,A60
1559,V8,56,A43,A58
1560,V27,43,A62,A92
1561,V26,74,A39,A84
1562,V6,85,A68,A94
1563,V25,84,A7,A74
1564,V26,67,A99,A100
1565,V13,92,A25,A65
1566,V8,37,A66,A77
1567,V19,64,A41,A62
1568,V28,40,A59,A86
1569,V30,66,A45,A59
1570,V23,94,A5,A71
1571,V26,76,A60,A85
1572,V9,31,A41,A53
1573,V5,69,A11,A17
1574,V18,98,A38,A52
1575,V9,93,A13,A23
1576,V23,52,A92,A93
1577,V7,70,A34,A87
1578,V16,74,A17,A88
1579,V2,27,A28,A38
1580,V22,74,A30,A50
1581,V15,40,A87,A97
1582,V22,28,A97,A98
1583,V1,97,A43,A90
1584,V4,47,A65,A90
1585,V14,70,A47,A61
1586,V6,41,A62,A70
1587,V27,61,A29,A39
1588,V10,93,A84,A91
1589,V11,30,A13,A67
1590,V13,61,A27,A79
1591,V4,74,A6,A71
1592,V20,41,A58,A81
1593,V14,52,A54,A64
1594,V19,23,A29,A65
1595,V22,69,A26,A55
1596,V7,79,A43,A69
1597,V11,24,A69,A73
1598,V25,20,A53,A54
1599,V13,43,A94,A95
1600,V8,95,A38,A89
1601,V29,72,A53,A94
1602,V29,24,A17,A72
1603,V5,85,A24,A68
1604,V19,70,A14,A26
1605,V27,63,A80,A89
1606,V1,36,A77,A87
1607,V14,90,A98,A99
1608,V3,20,A46,A98
1609,V1,97,A95,A98
1610,V17,24,A61,A71
1611,V4,95,A80,A85
1612,V10,49,A58,A73
1613,V5,71,A24,A63
1614,V22,31,A97,A99
1615,V10,53,A35,A62
1616,V15,60,A9,A25
1617,V28,42,A48,A79
1618,V8,69,A68,A70
1619,V3,33,A38,A51
1620,V25,81,A84,A92
1621,V27,40,A57,A93
1622,V19,55,A21,A87
1623,V23,90,A63,A74
1624,V3,95,A81,A89
1625,V6,75,A57,A84
1626,V21,51,A15,A51
1627,V1,39,A9,A41
1628,V18,40,A44,A57
1629,V29,97,A79,A83
1630,V8,25,A93,A95
1631,V18,94,A26,A64
1632,V22,92,A89,A99
1633,V3,80,A61,A97
1634,V17,30,A18,A28
1635,V12,58,A96,A98
1636,V2,73,A66,A80
1637,V12,73,A95,A99
1638,V4,98,A38,A45
1639,V1,83,A22,A26
1640,V27,35,A22,A33
1641,V18,31,A67,A75
1642,V25,25,A66,A91
1643,V27,79,A75,A79
1644,V5,41,A69,A89
1645,V19,61,A77,A79
1646,V20,35,A45,A78
1647,V22,53,A89,A91
1648,V6,96,A29,A72
1649,V19,22,A49,A58
1650,V21,80,A1,A26
1651,V6,30,A23,A62
1652,V1,27,A89,A94
1653,V11,27,A43,A87
1654,V8,85,A18,A89
1655,V13,88,A73,A98
1656,V10,83,A60,A68
1657,V19,43,A99,A100
1658,V11,98,A4,A18
1659,V15,86,A78,A84
1660,V15,73,A35,A44
1661,V16,28,A94,A98
1662,V3,51,A72,A74
1663,V24,62,A57,A95
1664,V9,34,A4,A82
1665,V30,94,A77,A79
1666,V8,90,A14,A91
1667,V9,59,A8,A12
1668,V24,95,A85,A89
1669,V26,57,A34,A69
1670,V15,98,A28,A46
1671,V12,29,A78,A79
1672,V18,54,A36,A39
1673,V13,86,A80,A86
1674,V12,39,A72,A98
1675,V27,64,A93,A98
1676,V22,43,A96,A99
1677,V9,28,A84,A91
1678,V21,55,A25,A53
1679,V2,29,A41,A49
1680,V16,81,A99,A100
1681,V26,74,A36,A58
1682,V18,67,A52,A94
1683,V7,49,A37,A73
1684,V8,51,A14,A36
1685,V14,48,A75,A95
1686,V26,94,A77,A95
1687,V6,20,A42,A97
1688,V30,67,A30,A96
1689,V7,68,A82,A89
1690,V23,99,A99,A100
1691,V22,46,A66,A93
1692,V6,82,A11,A90
1693,V6,62,A39,A50
1694,V5,29,A34,A84
1695,V24,28,A3,A20
1696,V18,66,A12,A34
1697,V10,34,A14,A59
1698,V12,81,A44,A77
1699,V27,21,A19,A72
1700,V23,66,A41,A79
1701,V6,90,A71,A85
1702,V9,66,A90,A94
1703,V3,28,A69,A98
1704,V1,72,A75,A99
1705,V13,52,A9,A49
1706,V20,48,A38,A80
1707,V16,31,A72,A73
1708,V22,53,A58,A87
1709,V10,28,A16,A38
1710,V30,84,A58,A67
1711,V6,41,A85,A89
1712,V18,80,A41,A92
1713,V28,24,A63,A90
1714,V19,62,A10,A40
1715,V12,32,A14,A93
1716,V6,84,A1,A54
1717,V27,80,A67,A78
1718,V29,49,A69,A90
1719,V16,20,A53,A68
1720,V24,81,A13,A20
1721,V11,50,A12,A60
1722,V15,31,A20,A97
1723,V12,69,A16,A92
1724,V16,67,A18,A70
1725,V14,99,A76,A78
1726,V16,40,A4,A49
1727,V9,42,A26,A32
1728,V21,25,A56,A76
1729,V12,96,A60,A98
1730,V4,79,A28,A58
1731,V25,27,A9,A41
1732,V17,63,A60,A91
1733,V8,98,A21,A35
1734,V8,98,A3,A35
1735,V20,92,A80,A87
1736,V12,55,A25,A51
1737,V26,85,A2,A56
1738,V3,35,A43,A70
1739,V22,52,A25,A65
1740,V2,88,A60,A90
1741,V11,32,A78,A93
1742,V16,24,A25,A70
1743,V21,86,A95,A96
1744,V17,76,A46,A80
1745,V9,85,A9,A92
1746,V18,94,A95,A99
1747,V23,56,A95,A97
1748,V25,64,A79,A92
1749,V28,91,A96,A98
1750,V28,33,A93,A99
1751,V29,49,A90,A97
1752,V27,83,A92,A93
1753,V20,68,A76,A81
1754,V14,39,A56,A76
1755,V9,81,A77,A88
1756,V19,94,A37,A65
1757,V15,63,A48,A57
1758,V5,82,A95,A99
1759,V25,38,A88,A91
1760,V8,96,A62,A89
1761,V2,44,A89,A94
1762,V8,67,A2,A31
1763,V19,44,A7,A66
1764,V21,27,A9,A63
1765,V19,45,A59,A80
1766,V21,85,A61,A92
1767,V20,49,A30,A59
1768,V28,70,A36,A70
1769,V6,57,A27,A44
1770,V28,40,A51,A90
1771,V4,51,A56,A83
1772,V20,97,A96,A98
1773,V24,69,A73,A81
1774,V8,82,A91,A96
1775,V26,35,A19,A59
1776,V19,77,A40,A47
1777,V7,47,A22,A88
1778,V1,89,A90,A95
1779,V1,52,A11,A100
1780,V4,39,A68,A83
1781,V8,54,A45,A68
1782,V19,32,A26,A60
1783,V1,69,A17,A79
1784,V14,79,A75,A92
1785,V18,54,A84,A92
1786,V1,61,A50,A52
1787,V24,97,A91,A100
1788,V24,92,A98,A100
1789,V2,77,A93,A98
1790,V16,44,A51,A85
1791,V19,69,A44,A56
1792,V1,54,A36,A77
1793,V16,77,A2,A71
1794,V11,94,A82,A88
1795,V12,54,A89,A97
1796,V17,88,A35,A56
1797,V6,44,A27,A74
1798,V17,51,A89,A100
1799,V5,88,A25,A91
1800,V30,45,A27,A80
1801,V3,47,A86,A98
1802,V13,95,A50,A84
1803,V2,60,A30,A98
1804,V22,90,A71,A74
1805,V15,88,A43,A87
1806,V17,78,A59,A80
1807,V22,44,A3,A77
1808,V24,76,A53,A87
1809,V3,21,A7,A77
1810,V28,49,A56,A58
1811,V21,64,A80,A91
1812,V2,26,A21,A63
1813,V19,30,A91,A93
1814,V8,82,A96,A100
1815,V25,53,A70,A80
1816,V1,92,A53,A72
1817,V8,86,A38,A91
1818,V2,30,A21,A45
1819,V13,40,A21,A98
1820,V14,23,A61,A83
1821,V7,94,A35,A75
1822,V21,29,A81,A84
1823,V24,23,A24,A84
1824,V8,93,A87,A89
1825,V30,99,A95,A99
1826,V6,31,A63,A64
1827,V1,29,A17,A19
1828,V25,30,A43,A63
1829,V12,97,A15,A26
1830,V9,95,A76,A82
1831,V13,39,A26,A34
1832,V9,51,A25,A30
1833,V11,55,A99,A100
1834,V1,32,A83,A85
1835,V6,42,A16,A42
1836,V17,65,A32,A34
1837,V8,40,A41,A96
1838,V11,41,A10,A51
1839,V5,93,A64,A92
1840,V8,23,A84,A85
1841,V18,78,A3,A84
1842,V18,55,A70,A86
1843,V2,83,A47,A94
1844,V18,86,A24,A38
1845,V1,61,A59,A76
1846,V17,83,A83,A88
1847,V4,64,A82,A88
1848,V8,98,A71,A91
1849,V19,66,A30,A41
1850,V29,68,A38,A98
1851,V26,91,A45,A95
1852,V11,26,A4,A96
1853,V29,57,A1,A21
1854,V16,56,A41,A83
1855,V25,26,A62,A98
1856,V4,83,A10,A99
1857,V1,86,A49,A88
1858,V7,29,A21,A77
1859,V24,38,A45,A88
1860,V18,67,A27,A34
1861,V2,94,A48,A72
1862,V23,85,A68,A96
1863,V10,47,A11,A86
1864,V21,75,A71,A72
1865,V22,89,A47,A68
1866,V28,54,A37,A61
1867,V1,93,A97,A100
1868,V22,65,A18,A77
1869,V9,85,A47,A96
1870,V4,65,A63,A95
1871,V15,45,A20,A40
1872,V7,25,A62,A90
1873,V16,33,A35,A48
1874,V12,39,A54,A63
1875,V13,41,A97,A98
1876,V27,90,A58,A84
1877,V11,66,A75,A91
1878,V9,94,A21,A67
1879,V23,29,A19,A77
1880,V5,51,A89,A95
1881,V22,86,A87,A100
1882,V19,69,A85,A97
1883,V4,26,A76,A96
1884,V18,86,A20,A66
1885,V15,77,A21,A99
1886,V24,39,A75,A86
1887,V9,25,A15,A57
1888,V15,70,A74,A83
1889,V7,63,A95,A99
1890,V8,94,A88,A92
1891,V1,96,A57,A81
1892,V17,67,A87,A96
1893,V12,49,A18,A59
1894,V16,30,A96,A99
1895,V27,26,A58,A73
1896,V7,28,A91,A97
1897,V22,71,A7,A40
1898,V17,55,A50,A67
1899,V2,22,A18,A47
1900,V6,44,A88,A93
1901,V12,72,A35,A46
1902,V22,64,A86,A96
1903,V15,65,A39,A66
1904,V22,92,A92,A97
1905,V23,91,A10,A24
1906,V19,98,A23,A100
1907,V1,49,A96,A100
1908,V13,65,A66,A69
1909,V29,92,A79,A94
1910,V30,57,A38,A46
1911,V3,60,A34,A91
1912,V12,70,A33,A94
1913,V11,41,A14,A29
1914,V28,78,A1,A2
1915,V4,49,A46,A47
1916,V29,28,A62,A78
1917,V2,67,A51,A71
1918,V13,97,A68,A100
1919,V9,34,A54,A75
1920,V15,55,A28,A88
1921,V27,40,A25,A80
1922,V1,71,A43,A54
1923,V6,96,A42,A88
1924,V30,21,A61,A73
1925,V25,67,A41,A96
1926,V7,66,A82,A99
1927,V12,46,A6,A75
1928,V14,43,A84,A95
1929,V29,73,A53,A87
1930,V7,44,A61,A96
1931,V4,92,A29,A47
1932,V30,75,A16,A19
1933,V25,89,A12,A13
1934,V11,33,A11,A75
1935,V30,21,A68,A77
1936,V23,99,A12,A14
1937,V29,86,A53,A97
1938,V29,66,A67,A72
1939,V4,60,A43,A68
1940,V25,39,A85,A86
1941,V4,97,A47,A76
1942,V18,51,A2,A92
1943,V27,58,A7,A10
1944,V29,33,A12,A43
1945,V26,96,A41,A100
1946,V15,66,A9,A78
1947,V29,93,A61,A66
1948,V13,55,A74,A78
1949,V13,70,A97,A98
1950,V18,89,A16,A44
1951,V17,21,A84,A90
1952,V18,32,A89,A99
1953,V4,37,A6,A41
1954,V11,89,A48,A61
1955,V27,25,A62,A89
1956,V2,59,A74,A98
1957,V13,63,A97,A100
1958,V23,79,A64,A85
1959,V29,31,A49,A70
1960,V3,74,A47,A56
1961,V24,28,A92,A99
1962,V21,53,A39,A57
1963,V16,69,A57,A81
1964,V5,23,A2,A68
1965,V3,93,A71,A82
1966,V14,65,A53,A62
1967,V12,24,A85,A89
1968,V19,45,A54,A91
1969,V24,62,A58,A63
1970,V6,25,A88,A91
1971,V17,20,A48,A87
1972,V17,45,A12,A73
1973,V20,21,A7,A84
1974,V19,97,A89,A96
1975,V25,93,A98,A99
1976,V18,42,A42,A78
1977,V25,34,A56,A70
1978,V1,30,A52,A75
1979,V11,75,A29,A76
1980,V3,82,A65,A87
1981,V30,41,A41,A76
1982,V15,47,A87,A92
1983,V21,91,A23,A44
1984,V8,26,A34,A44
1985,V1,31,A18,A62
1986,V13,98,A53,A63
1987,V19,69,A1,A46
1988,V6,33,A19,A39
1989,V2,23,A89,A91
1990,V17,45,A34,A40
1991,V29,99,A29,A70
1992,V6,88,A41,A43
1993,V6,79,A78,A92
1994,V6,44,A11,A60
1995,V11,37,A63,A99
1996,V3,92,A14,A70
1997,V23,99,A75,A83
1998,V13,43,A5,A57
1999,V14,22,A2,A15
2000,V21,36,A4,A74
2001,V3,48,A5,A39
2002,V23,40,A99,A100
2003,V18,80,A63,A67
2004,V9,24,A79,A87
2005,V24,44,A87,A94
2006,V28,22,A74,A92
2007,V3,56,A82,A99
2008,V17,96,A34,A49
2009,V9,33,A57,A71
2010,V26,63,A14,A48
2011,V1,41,A15,A40
2012,V17,36,A12,A67
2013,V29,30,A43,A81
2014,V12,45,A24,A82
2015,V24,49,A76,A99
2016,V11,60,A99,A100
2017,V4,83,A86,A99
2018,V30,80,A97,A100
2019,V28,50,A97,A98
2020,V4,38,A67,A95
2021,V19,56,A43,A96
2022,V16,88,A41,A70
2023,V19,84,A80,A97
2024,V7,57,A13,A55
2025,V5,90,A87,A97
2026,V30,59,A70,A93
2027,V27,75,A74,A82
2028,V5,99,A48,A98
2029,V1,59,A31,A58
2030,V23,42,A15,A35
2031,V21,87,A7,A68
2032,V15,70,A59,A98
2033,V18,95,A75,A83
2034,V21,80,A77,A91
2035,V19,87,A73,A98
2036,V14,85,A98,A100
2037,V29,25,A81,A87
2038,V11,37,A91,A92
2039,V7,46,A66,A76
2040,V21,42,A24,A55
2041,V15,73,A69,A88
2042,V25,33,A27,A50
2043,V18,48,A11,A71
2044,V23,83,A96,A99
2045,V5,99,A7,A8
2046,V26,54,A20,A35
2047,V11,53,A93,A100
2048,V17,94,A16,A74
2049,V16,65,A34,A43
2050,V3,51,A48,A69
2051,V1,28,A79,A90
2052,V7,53,A22,A56
2053,V18,66,A86,A98
2054,V9,56,A71,A76
2055,V7,23,A77,A92
2056,V17,90,A16,A84
2057,V1,59,A78,A98
2058,V11,62,A34,A92
2059,V30,59,A18,A28
2060,V23,40,A64,A71
2061,V23,67,A85,A100
2062,V2,50,A31,A40
2063,V19,69,A72,A81
