Id,VehicleType,RemainingBatteryPercentage,EntryPoint,ExitPoint
1067,V1,22,A28,A43
1068,V10,70,A26,A33
1069,V7,65,A42,A48
1070,V9,73,A26,A37
1071,V5,81,A11,A29
1072,V9,89,A16,A23
1073,V6,62,A6,A11
1074,V8,74,A23,A31
1075,V7,35,A2,A22
1076,V6,40,A30,A38
1077,V2,26,A17,A31
1078,V1,55,A7,A27
1079,V6,28,A23,A27
1080,V1,42,A30,A48
1081,V4,64,A46,A47
1082,V1,97,A12,A39
1083,V7,83,A15,A17
1084,V5,56,A5,A25
1085,V2,33,A2,A43
1086,V2,78,A41,A46
1087,V10,36,A35,A43
1088,V2,65,A37,A46
1089,V9,61,A32,A44
1090,V4,60,A20,A41
1091,V7,95,A26,A44
1092,V4,70,A21,A37
1093,V2,73,A39,A50
1094,V2,35,A44,A49
1095,V2,37,A36,A39
1096,V5,24,A21,A24
1097,V10,90,A14,A25
1098,V9,65,A46,A47
1099,V10,72,A8,A25
1100,V8,68,A36,A48
1101,V4,45,A30,A46
1102,V4,89,A46,A49
1103,V2,27,A17,A43
1104,V1,97,A42,A46
1105,V4,31,A43,A47
1106,V2,21,A15,A25
1107,V5,45,A43,A48
1108,V5,72,A24,A43
1109,V8,51,A49,A50
1110,V6,68,A22,A26
1111,V4,91,A4,A27
1112,V9,81,A42,A49
1113,V2,98,A30,A48
1114,V5,57,A46,A50
1115,V7,55,A17,A39
1116,V4,87,A48,A50
1117,V4,58,A20,A33
1118,V4,20,A48,A49
1119,V3,62,A2,A21
1120,V2,45,A23,A34
1121,V7,33,A26,A30
1122,V8,60,A4,A9
1123,V3,52,A49,A50
1124,V10,39,A7,A47
1125,V7,83,A4,A33
1126,V2,79,A5,A48
1127,V5,20,A7,A33
1128,V1,59,A12,A28
1129,V1,75,A41,A42
1130,V3,37,A42,A44
1131,V3,71,A40,A47
1132,V5,24,A6,A14
1133,V7,72,A1,A50
1134,V10,78,A1,A17
1135,V5,49,A32,A44
1136,V7,34,A27,A47
1137,V3,99,A6,A32
1138,V4,86,A40,A46
1139,V1,40,A13,A26
1140,V6,62,A37,A48
1141,V9,59,A19,A30
1142,V3,65,A5,A47
1143,V1,41,A34,A37
1144,V5,57,A39,A41
1145,V7,58,A34,A40
1146,V3,86,A29,A30
1147,V1,99,A49,A50
1148,V4,90,A26,A38
1149,V1,90,A10,A22
1150,V1,48,A21,A30
1151,V5,91,A19,A20
1152,V2,59,A14,A32
1153,V4,86,A1,A7
1154,V7,82,A44,A45
1155,V7,77,A20,A26
1156,V6,31,A46,A50
1157,V6,92,A47,A50
1158,V6,85,A46,A48
1159,V4,90,A29,A49
1160,V5,42,A30,A43
1161,V7,33,A48,A49
1162,V6,40,A3,A6
1163,V6,64,A34,A46
1164,V3,65,A34,A42
1165,V5,78,A18,A32
1166,V7,99,A30,A41
1167,V1,85,A48,A50
1168,V8,98,A36,A48
1169,V2,31,A1,A49
1170,V1,90,A3,A8
1171,V6,56,A11,A29
1172,V8,53,A22,A28
1173,V7,23,A21,A42
1174,V1,82,A40,A41
1175,V1,36,A3,A48
1176,V3,75,A19,A27
1177,V1,66,A9,A46
1178,V3,98,A46,A50
1179,V9,68,A34,A43
1180,V8,37,A47,A49
1181,V3,91,A3,A39
1182,V8,30,A25,A42
1183,V8,47,A38,A40
1184,V1,32,A8,A39
1185,V3,28,A44,A49
1186,V2,67,A25,A37
1187,V2,87,A13,A34
1188,V6,72,A26,A28
1189,V5,43,A43,A45
1190,V10,77,A36,A41
1191,V8,77,A47,A48
1192,V3,60,A47,A50
1193,V2,85,A24,A30
1194,V6,50,A20,A48
1195,V3,48,A28,A33
1196,V5,52,A24,A37
1197,V8,83,A26,A36
1198,V9,75,A49,A50
1199,V4,76,A33,A36
1200,V4,54,A19,A45
1201,V3,78,A25,A36
1202,V1,97,A49,A50
1203,V2,92,A25,A50
1204,V4,39,A5,A20
1205,V9,90,A36,A41
1206,V5,80,A39,A44
1207,V1,50,A3,A45
1208,V2,75,A49,A50
1209,V4,21,A34,A44
1210,V4,29,A28,A29
1211,V4,78,A32,A38
1212,V6,69,A23,A41
1213,V2,60,A8,A50
1214,V10,91,A11,A29
1215,V5,78,A30,A49
1216,V4,60,A10,A36
1217,V4,78,A30,A49
1218,V9,83,A37,A39
1219,V7,65,A33,A35
1220,V1,87,A34,A49
1221,V1,26,A9,A45
1222,V7,66,A4,A34
1223,V7,84,A25,A42
1224,V6,55,A34,A50
1225,V9,87,A28,A31
1226,V3,81,A24,A32
1227,V8,87,A36,A38
1228,V6,55,A18,A28
1229,V7,72,A48,A49
1230,V8,76,A36,A46
1231,V9,61,A48,A50
1232,V3,81,A49,A50
1233,V10,94,A27,A47
1234,V5,81,A40,A46
1235,V1,63,A4,A7
1236,V9,55,A10,A15
1237,V5,29,A10,A15
1238,V5,65,A28,A32
1239,V6,77,A45,A49
1240,V5,47,A48,A49
1241,V7,96,A9,A35
1242,V8,22,A40,A46
1243,V6,70,A16,A35
1244,V5,24,A2,A45
1245,V6,39,A47,A49
1246,V4,46,A19,A36
1247,V4,47,A37,A46
1248,V3,28,A23,A42
1249,V2,55,A43,A44
1250,V6,41,A27,A47
1251,V1,80,A27,A45
1252,V6,35,A5,A19
1253,V7,54,A31,A45
1254,V1,52,A23,A33
1255,V10,22,A34,A36
1256,V7,21,A34,A38
1257,V9,40,A41,A48
1258,V1,40,A17,A40
1259,V5,45,A41,A48
1260,V10,77,A14,A45
1261,V7,82,A44,A50
1262,V3,69,A9,A37
1263,V8,52,A35,A41
1264,V1,71,A9,A44
1265,V5,55,A27,A35
1266,V1,67,A8,A41
1267,V7,42,A49,A50
1268,V6,69,A40,A48
1269,V3,37,A1,A10
1270,V10,75,A40,A47
1271,V10,58,A12,A35
1272,V7,92,A36,A46
1273,V10,58,A14,A43
1274,V7,89,A43,A46
1275,V6,62,A5,A46
1276,V7,36,A2,A7
1277,V5,45,A15,A26
1278,V2,27,A38,A42
1279,V4,93,A25,A47
1280,V10,28,A47,A48
1281,V3,37,A37,A42
1282,V7,44,A9,A17
1283,V2,24,A30,A33
1284,V6,96,A44,A45
1285,V3,25,A31,A36
1286,V8,26,A9,A13
1287,V9,92,A32,A42
1288,V10,47,A8,A44
1289,V4,21,A30,A34
1290,V2,81,A27,A38
1291,V7,74,A46,A48
1292,V7,82,A17,A49
1293,V5,37,A1,A12
1294,V3,42,A27,A48
1295,V3,61,A39,A43
1296,V2,52,A37,A50
1297,V3,59,A43,A45
1298,V6,79,A30,A48
1299,V10,70,A7,A15
1300,V5,75,A41,A46
1301,V4,60,A46,A47
1302,V9,90,A16,A50
1303,V5,46,A49,A50
1304,V10,65,A9,A10
1305,V3,96,A39,A45
1306,V1,98,A28,A36
1307,V10,84,A33,A42
1308,V1,28,A2,A34
1309,V9,78,A36,A43
1310,V5,65,A22,A40
1311,V4,97,A11,A24
1312,V5,40,A10,A15
1313,V9,48,A39,A43
1314,V10,58,A25,A47
1315,V1,68,A13,A24
1316,V8,31,A35,A45
1317,V7,35,A4,A5
1318,V10,36,A25,A44
1319,V7,75,A12,A36
1320,V3,78,A9,A43
1321,V1,93,A26,A28
1322,V5,25,A11,A35
1323,V9,20,A39,A48
1324,V10,24,A46,A49
1325,V4,60,A21,A45
1326,V10,69,A7,A50
1327,V3,85,A10,A20
1328,V4,63,A41,A46
1329,V8,97,A46,A48
1330,V6,62,A45,A49
1331,V1,86,A3,A16
1332,V10,45,A34,A41
1333,V10,47,A41,A45
1334,V1,59,A19,A24
1335,V2,48,A27,A40
1336,V2,60,A11,A29
1337,V10,69,A20,A22
1338,V5,76,A43,A50
1339,V1,97,A9,A36
1340,V7,47,A16,A42
1341,V4,87,A16,A49
1342,V5,97,A1,A50
1343,V5,39,A7,A42
1344,V6,99,A8,A49
1345,V7,42,A45,A47
1346,V2,88,A14,A25
1347,V4,67,A11,A30
1348,V3,74,A43,A47
1349,V7,34,A26,A46
1350,V8,33,A45,A46
1351,V10,36,A18,A47
1352,V8,76,A38,A50
1353,V2,66,A19,A29
1354,V3,47,A49,A50
1355,V1,35,A18,A48
1356,V3,92,A3,A27
1357,V10,69,A35,A48
1358,V6,96,A42,A43
1359,V3,69,A2,A36
1360,V8,44,A34,A35
1361,V1,72,A41,A49
1362,V1,76,A39,A49
1363,V5,35,A44,A47
1364,V4,66,A39,A49
1365,V2,85,A23,A38
1366,V8,45,A45,A47
1367,V6,49,A33,A36
1368,V7,37,A46,A47
1369,V6,81,A37,A44
1370,V6,42,A42,A48
1371,V1,96,A43,A44
1372,V3,43,A34,A40
1373,V8,75,A31,A42
1374,V1,99,A38,A45
1375,V4,90,A26,A46
1376,V1,48,A10,A36
1377,V5,85,A46,A47
1378,V1,93,A17,A39
1379,V9,74,A11,A18
1380,V5,22,A49,A50
1381,V4,79,A37,A44
1382,V5,55,A5,A42
1383,V4,70,A3,A17
1384,V10,88,A3,A46
1385,V10,25,A30,A48
1386,V2,56,A41,A44
1387,V10,60,A22,A38
1388,V10,50,A48,A49
1389,V8,55,A30,A50
1390,V2,74,A22,A23
1391,V2,68,A13,A30
1392,V3,98,A1,A42
1393,V8,65,A48,A50
1394,V5,92,A44,A45
1395,V2,38,A29,A42
1396,V2,84,A42,A44
1397,V5,27,A40,A48
1398,V3,23,A19,A23
1399,V1,52,A7,A44
1400,V7,36,A34,A43
1401,V10,46,A34,A35
1402,V4,66,A14,A43
1403,V6,28,A6,A24
1404,V5,54,A30,A39
1405,V7,62,A9,A42
1406,V6,42,A19,A46
1407,V1,80,A20,A22
1408,V10,51,A48,A49
1409,V3,44,A33,A46
1410,V5,68,A41,A44
1411,V7,77,A35,A36
1412,V6,70,A47,A48
1413,V4,66,A12,A41
1414,V8,21,A39,A43
1415,V1,69,A37,A39
1416,V7,97,A39,A42
1417,V2,47,A31,A44
1418,V3,38,A19,A33
1419,V2,36,A31,A43
1420,V3,85,A40,A41
1421,V5,67,A38,A39
1422,V7,77,A16,A30
1423,V4,96,A15,A36
1424,V6,21,A35,A48
1425,V2,72,A34,A37
1426,V6,67,A8,A16
1427,V4,21,A45,A48
1428,V3,45,A40,A43
1429,V4,49,A13,A17
1430,V9,25,A26,A33
1431,V10,78,A18,A34
1432,V3,93,A5,A6
1433,V9,49,A47,A49
1434,V6,38,A43,A50
1435,V2,92,A35,A44
1436,V1,51,A47,A48
1437,V1,60,A21,A29
1438,V10,67,A8,A34
1439,V8,65,A49,A50
1440,V7,42,A39,A40
1441,V9,53,A10,A50
1442,V1,29,A25,A47
1443,V5,39,A48,A49
1444,V10,71,A29,A32
1445,V4,22,A38,A46
1446,V3,71,A17,A28
1447,V7,81,A24,A49
1448,V1,79,A5,A25
1449,V1,42,A36,A50
1450,V9,36,A24,A26
1451,V4,44,A46,A50
1452,V3,83,A32,A40
1453,V6,77,A46,A48
1454,V8,33,A32,A46
1455,V1,38,A41,A48
1456,V9,28,A7,A19
1457,V1,59,A14,A43
1458,V7,70,A6,A22
1459,V5,51,A4,A45
1460,V2,89,A1,A32
1461,V3,70,A23,A34
1462,V2,22,A24,A32
1463,V9,97,A31,A35
1464,V9,82,A42,A44
1465,V5,46,A26,A37
1466,V6,97,A21,A25
1467,V3,95,A5,A29
1468,V8,58,A49,A50
1469,V8,40,A36,A37
1470,V2,35,A27,A45
1471,V3,80,A19,A22
1472,V6,72,A20,A45
1473,V7,27,A16,A34
1474,V1,67,A21,A39
1475,V7,48,A3,A45
1476,V6,21,A18,A27
1477,V5,80,A48,A50
1478,V7,85,A7,A40
1479,V4,54,A36,A47
1480,V8,30,A45,A48
1481,V10,86,A41,A47
1482,V8,93,A26,A34
1483,V4,26,A23,A37
1484,V8,97,A12,A39
1485,V3,91,A9,A35
1486,V4,43,A21,A23
1487,V1,49,A27,A39
1488,V2,98,A24,A29
1489,V2,20,A20,A23
1490,V3,89,A47,A48
1491,V10,38,A28,A29
1492,V5,83,A17,A26
1493,V8,78,A9,A41
1494,V4,95,A32,A41
1495,V8,29,A1,A36
1496,V7,97,A24,A28
1497,V6,93,A5,A17
1498,V10,59,A10,A44
1499,V6,33,A12,A35
1500,V3,87,A15,A36
1501,V9,83,A28,A37
1502,V7,94,A33,A44
1503,V5,36,A1,A22
1504,V1,67,A3,A34
1505,V4,55,A33,A41
1506,V5,83,A49,A50
1507,V7,41,A6,A8
1508,V9,85,A42,A49
1509,V4,98,A9,A20
1510,V5,52,A28,A35
1511,V4,42,A14,A50
1512,V9,70,A43,A50
1513,V7,37,A29,A48
1514,V1,41,A4,A37
1515,V6,52,A18,A47
1516,V9,85,A33,A38
1517,V8,78,A49,A50
1518,V10,76,A28,A39
1519,V10,57,A19,A44
1520,V7,68,A36,A47
1521,V1,92,A16,A17
1522,V6,29,A42,A44
1523,V5,34,A17,A26
1524,V5,25,A20,A27
1525,V4,24,A16,A31
1526,V10,87,A7,A44
1527,V9,31,A17,A29
1528,V7,73,A13,A50
1529,V4,34,A18,A47
1530,V8,39,A6,A38
1531,V7,30,A15,A37
1532,V10,62,A45,A49
1533,V8,49,A29,A35
1534,V3,42,A7,A32
1535,V2,64,A28,A39
1536,V6,54,A43,A49
1537,V1,29,A39,A46
1538,V2,47,A29,A48
1539,V1,45,A7,A41
1540,V5,52,A32,A36
1541,V6,41,A28,A31
1542,V9,31,A46,A48
1543,V10,55,A13,A47
1544,V10,69,A36,A39
1545,V9,77,A19,A30
1546,V3,21,A29,A36
1547,V2,25,A28,A33
1548,V3,53,A40,A46
1549,V3,92,A21,A35
1550,V2,72,A6,A23
1551,V1,23,A44,A48
1552,V10,35,A33,A34
1553,V3,75,A6,A13
1554,V9,83,A10,A23
1555,V7,58,A17,A40
1556,V2,39,A17,A38
1557,V3,99,A24,A38
1558,V10,45,A1,A41
1559,V3,97,A41,A45
1560,V9,98,A35,A37
1561,V6,74,A47,A48
1562,V2,21,A29,A33
1563,V9,70,A20,A48
1564,V9,84,A41,A50
1565,V8,90,A7,A13
1566,V3,39,A1,A50
1567,V6,88,A39,A42
1568,V4,30,A6,A23
1569,V3,46,A18,A30
1570,V4,79,A24,A49
1571,V5,41,A21,A29
1572,V2,31,A5,A38
1573,V10,99,A43,A49
1574,V8,84,A46,A49
1575,V2,79,A30,A33
1576,V6,50,A40,A41
1577,V4,33,A6,A40
1578,V2,95,A15,A23
1579,V6,67,A34,A44
1580,V6,89,A43,A45
1581,V3,49,A38,A49
1582,V6,92,A26,A50
1583,V9,77,A5,A19
1584,V9,45,A12,A44
1585,V3,71,A42,A45
1586,V8,54,A43,A50
1587,V8,84,A43,A49
1588,V8,80,A21,A36
1589,V4,72,A23,A48
1590,V6,36,A7,A13
1591,V9,56,A20,A44
1592,V8,77,A21,A48
1593,V7,84,A33,A45
1594,V6,56,A7,A47
1595,V9,70,A29,A44
1596,V2,36,A38,A50
1597,V8,77,A29,A37
1598,V8,93,A4,A39
1599,V10,71,A27,A32
1600,V2,85,A27,A36
1601,V2,83,A27,A33
1602,V3,97,A33,A46
1603,V3,79,A29,A32
1604,V7,30,A17,A27
1605,V7,55,A37,A43
1606,V2,84,A19,A45
1607,V1,26,A46,A50
1608,V2,83,A43,A45
1609,V1,85,A13,A38
1610,V2,27,A11,A22
1611,V3,48,A7,A13
1612,V4,72,A18,A36
1613,V5,56,A41,A50
1614,V3,41,A13,A49
1615,V7,45,A6,A34
1616,V1,28,A6,A21
1617,V3,86,A7,A41
1618,V10,29,A27,A39
1619,V10,36,A27,A35
1620,V9,25,A9,A47
1621,V7,39,A36,A37
1622,V10,24,A20,A31
1623,V5,78,A38,A43
1624,V10,82,A20,A25
1625,V10,29,A3,A29
1626,V7,25,A18,A25
1627,V6,92,A34,A35
1628,V9,92,A5,A13
1629,V7,88,A23,A38
1630,V2,85,A39,A43
1631,V6,91,A29,A45
1632,V5,87,A25,A33
1633,V2,53,A38,A43
1634,V2,42,A43,A45
1635,V9,42,A30,A43
1636,V10,86,A30,A41
1637,V8,92,A21,A50
1638,V5,60,A43,A45
1639,V4,34,A13,A29
1640,V8,69,A10,A23
1641,V4,64,A16,A34
1642,V7,21,A16,A32
1643,V4,64,A22,A50
1644,V2,69,A37,A39
1645,V6,81,A21,A28
1646,V1,69,A18,A21
1647,V5,78,A3,A34
1648,V7,37,A40,A50
1649,V2,29,A19,A29
1650,V2,29,A13,A36
1651,V2,91,A11,A28
1652,V5,56,A1,A4
1653,V7,40,A13,A21
1654,V3,32,A1,A49
1655,V2,22,A25,A41
1656,V3,88,A3,A7
1657,V2,62,A21,A49
1658,V10,90,A9,A29
1659,V3,61,A16,A28
1660,V9,90,A16,A25
1661,V10,61,A44,A47
1662,V2,45,A28,A36
1663,V10,87,A28,A31
1664,V4,72,A21,A29
1665,V2,30,A1,A27
1666,V4,97,A3,A38
1667,V7,62,A14,A40
1668,V4,29,A37,A43
1669,V4,88,A11,A17
1670,V10,69,A44,A46
1671,V5,25,A44,A45
1672,V7,42,A40,A46
1673,V7,58,A2,A11
1674,V6,79,A28,A30
1675,V5,60,A41,A49
1676,V5,42,A21,A50
1677,V3,38,A39,A40
1678,V10,23,A1,A18
1679,V5,70,A20,A49
1680,V3,75,A37,A49
1681,V10,45,A1,A36
1682,V10,93,A18,A31
1683,V8,80,A27,A50
1684,V8,33,A4,A7
1685,V4,29,A31,A46
1686,V5,34,A10,A26
1687,V7,80,A11,A26
1688,V7,62,A6,A11
1689,V10,30,A22,A34
1690,V1,69,A4,A37
1691,V7,78,A20,A38
1692,V1,48,A40,A47
1693,V4,46,A12,A33
1694,V1,84,A43,A48
1695,V3,77,A46,A50
1696,V5,79,A17,A24
1697,V7,21,A23,A31
1698,V5,69,A31,A37
1699,V9,64,A38,A43
1700,V10,49,A48,A49
1701,V5,38,A46,A47
1702,V1,82,A9,A16
1703,V6,53,A3,A7
1704,V7,86,A41,A44
1705,V4,23,A33,A46
1706,V7,96,A24,A43
1707,V6,69,A16,A40
1708,V6,24,A32,A37
1709,V2,97,A14,A29
1710,V1,23,A46,A47
1711,V10,25,A44,A47
1712,V5,78,A32,A50
1713,V5,25,A35,A36
1714,V10,72,A26,A29
1715,V4,64,A29,A46
1716,V4,78,A14,A48
1717,V2,74,A24,A44
1718,V7,41,A8,A47
1719,V9,22,A13,A26
1720,V3,57,A5,A19
1721,V6,95,A23,A29
1722,V10,66,A34,A47
1723,V1,44,A46,A49
1724,V6,42,A11,A43
1725,V2,61,A42,A49
1726,V8,56,A2,A8
1727,V3,36,A30,A33
1728,V3,44,A30,A44
1729,V9,73,A38,A42
1730,V8,43,A44,A48
1731,V10,30,A14,A44
1732,V7,84,A45,A48
1733,V10,25,A13,A18
1734,V4,72,A13,A48
1735,V1,63,A41,A47
1736,V3,35,A2,A13
1737,V9,50,A42,A45
1738,V9,79,A20,A31
1739,V10,79,A17,A33
1740,V9,20,A13,A39
1741,V9,61,A28,A34
1742,V10,69,A45,A48
1743,V9,87,A28,A36
1744,V8,31,A49,A50
1745,V4,55,A17,A43
1746,V8,55,A9,A37
1747,V2,37,A16,A35
1748,V1,83,A27,A46
1749,V2,36,A41,A48
1750,V1,43,A27,A33
1751,V1,62,A32,A46
1752,V7,63,A28,A45
1753,V2,40,A8,A20
1754,V3,39,A29,A38
1755,V8,42,A6,A19
1756,V1,26,A18,A32
1757,V2,75,A25,A39
1758,V4,21,A6,A45
1759,V8,23,A45,A50
1760,V6,74,A38,A43
1761,V1,25,A29,A41
1762,V10,20,A36,A37
1763,V3,52,A32,A40
1764,V8,91,A7,A17
1765,V6,67,A15,A31
1766,V6,97,A9,A11
1767,V6,66,A18,A50
1768,V6,97,A42,A46
1769,V6,45,A44,A50
1770,V2,41,A5,A44
1771,V7,73,A9,A28
1772,V1,95,A32,A45
1773,V4,66,A43,A46
1774,V7,97,A21,A22
1775,V10,29,A37,A40
1776,V10,83,A1,A40
1777,V10,95,A33,A50
1778,V2,45,A30,A42
1779,V4,99,A30,A41
1780,V6,33,A7,A39
1781,V3,82,A16,A20
1782,V8,73,A46,A48
1783,V6,76,A11,A40
1784,V2,74,A42,A44
1785,V3,91,A43,A46
1786,V2,34,A4,A12
1787,V3,60,A8,A9
1788,V1,51,A49,A50
1789,V6,70,A20,A49
1790,V8,93,A5,A14
1791,V4,39,A39,A47
1792,V4,52,A4,A5
1793,V2,54,A25,A41
1794,V10,23,A8,A28
1795,V6,21,A22,A31
1796,V4,36,A24,A38
1797,V7,45,A31,A36
1798,V3,55,A38,A47
1799,V7,30,A44,A48
1800,V6,29,A40,A42
1801,V3,79,A35,A48
1802,V6,48,A49,A50
1803,V9,92,A30,A44
1804,V1,61,A48,A49
1805,V7,50,A39,A40
1806,V3,26,A12,A31
1807,V2,66,A16,A35
1808,V4,74,A4,A19
1809,V7,64,A10,A45
1810,V2,63,A14,A27
1811,V9,50,A43,A47
1812,V7,35,A27,A33
1813,V6,54,A48,A50
1814,V7,43,A18,A50
1815,V1,63,A29,A47
1816,V4,68,A38,A49
1817,V6,70,A46,A48
1818,V6,77,A15,A20
1819,V5,80,A36,A49
1820,V4,38,A18,A28
1821,V2,50,A12,A43
1822,V1,91,A31,A45
1823,V7,58,A14,A43
1824,V4,46,A19,A24
1825,V6,44,A33,A38
1826,V7,28,A31,A43
1827,V4,84,A22,A41
1828,V3,88,A43,A44
1829,V3,98,A41,A43
1830,V10,50,A7,A22
1831,V2,99,A7,A48
1832,V7,55,A15,A30
1833,V8,27,A24,A27
1834,V6,95,A24,A41
1835,V2,93,A6,A11
1836,V10,90,A7,A41
1837,V10,95,A21,A47
1838,V5,55,A28,A45
1839,V7,28,A11,A46
1840,V9,46,A12,A35
1841,V2,42,A26,A37
1842,V1,54,A12,A33
1843,V5,84,A35,A36
1844,V3,46,A18,A35
1845,V8,79,A32,A44
1846,V9,61,A44,A45
1847,V3,57,A21,A46
1848,V2,90,A23,A45
1849,V6,75,A12,A48
1850,V8,25,A33,A49
1851,V4,43,A44,A47
1852,V8,20,A49,A50
1853,V7,26,A18,A35
1854,V1,36,A12,A30
1855,V4,57,A22,A32
1856,V1,41,A22,A28
1857,V5,76,A38,A43
1858,V9,57,A49,A50
1859,V7,52,A35,A43
1860,V2,80,A9,A32
1861,V3,41,A34,A42
1862,V1,63,A1,A43
1863,V5,66,A6,A39
1864,V10,44,A33,A37
1865,V1,85,A33,A45
1866,V9,81,A26,A34
1867,V9,49,A33,A34
1868,V8,99,A44,A45
1869,V6,45,A43,A50
1870,V5,96,A27,A47
1871,V1,74,A33,A35
1872,V3,21,A45,A49
1873,V2,88,A47,A49
1874,V7,40,A9,A22
1875,V6,50,A16,A38
1876,V5,64,A8,A42
1877,V5,75,A9,A44
1878,V7,44,A39,A49
1879,V7,59,A12,A18
1880,V3,85,A35,A50
1881,V3,77,A40,A43
1882,V10,90,A34,A35
1883,V2,92,A40,A48
1884,V3,40,A16,A40
1885,V8,92,A13,A31
1886,V4,31,A7,A9
1887,V4,80,A24,A35
1888,V9,99,A26,A40
1889,V7,69,A37,A48
1890,V6,69,A32,A36
1891,V9,60,A8,A42
1892,V3,64,A45,A46
1893,V9,83,A6,A10
1894,V2,52,A13,A40
1895,V6,42,A16,A29
1896,V3,44,A7,A12
1897,V8,89,A46,A47
1898,V1,37,A15,A40
1899,V3,91,A31,A43
1900,V7,70,A19,A43
1901,V8,36,A49,A50
1902,V5,61,A15,A38
1903,V5,53,A45,A47
1904,V6,56,A11,A27
1905,V1,53,A34,A44
1906,V5,89,A31,A45
1907,V4,32,A33,A50
1908,V2,20,A20,A41
1909,V9,93,A16,A30
1910,V5,22,A37,A39
1911,V5,85,A46,A48
1912,V7,82,A45,A46
1913,V2,27,A13,A21
1914,V8,41,A30,A43
1915,V3,92,A37,A39
1916,V6,82,A31,A38
1917,V5,92,A49,A50
1918,V1,77,A39,A48
1919,V7,41,A41,A50
1920,V6,21,A25,A32
1921,V6,92,A35,A40
1922,V7,94,A24,A38
1923,V4,56,A27,A29
1924,V4,48,A15,A50
1925,V7,22,A26,A39
1926,V9,23,A25,A28
1927,V4,45,A17,A21
1928,V5,55,A49,A50
1929,V6,30,A12,A27
1930,V2,31,A49,A50
1931,V1,68,A19,A45
1932,V6,74,A10,A16
1933,V10,62,A24,A27
1934,V1,85,A38,A48
1935,V9,85,A25,A39
1936,V7,51,A4,A50
1937,V7,29,A14,A45
1938,V7,61,A13,A41
1939,V3,45,A30,A32
1940,V7,42,A11,A36
1941,V4,29,A31,A47
1942,V10,92,A42,A46
1943,V2,46,A21,A36
1944,V1,96,A48,A50
1945,V5,49,A41,A42
1946,V2,82,A29,A48
1947,V2,27,A15,A44
1948,V7,21,A23,A31
1949,V10,28,A6,A24
1950,V6,49,A33,A34
1951,V9,94,A6,A50
1952,V5,47,A32,A42
1953,V3,82,A11,A38
1954,V10,58,A15,A25
1955,V2,44,A24,A36
1956,V1,76,A46,A48
1957,V6,53,A47,A49
1958,V5,65,A39,A45
1959,V10,72,A3,A20
1960,V1,32,A1,A33
1961,V4,89,A11,A31
1962,V3,43,A2,A47
1963,V4,97,A48,A49
1964,V10,20,A40,A45
1965,V9,56,A39,A42
1966,V3,33,A5,A48
1967,V3,21,A47,A48
1968,V8,37,A8,A46
1969,V5,33,A12,A38
1970,V5,70,A31,A45
1971,V4,74,A18,A45
1972,V4,63,A35,A42
1973,V4,84,A15,A37
1974,V6,76,A13,A44
1975,V4,98,A33,A49
1976,V6,64,A37,A45
1977,V3,38,A42,A46
1978,V8,25,A25,A26
1979,V7,81,A9,A48
1980,V8,43,A2,A18
1981,V4,81,A26,A31
1982,V4,55,A17,A50
1983,V8,47,A8,A46
1984,V8,67,A14,A43
1985,V9,32,A48,A49
1986,V6,31,A23,A42
1987,V4,81,A38,A44
1988,V9,60,A21,A47
1989,V6,47,A37,A38
1990,V8,65,A14,A34
1991,V10,56,A14,A21
1992,V8,22,A40,A45
1993,V10,63,A25,A31
1994,V10,76,A2,A18
1995,V2,71,A35,A37
1996,V1,37,A21,A23
1997,V5,88,A4,A31
1998,V10,74,A19,A48
1999,V3,93,A40,A49
2000,V9,22,A15,A32
2001,V1,47,A11,A35
2002,V8,21,A39,A44
2003,V3,22,A10,A47
2004,V2,40,A29,A30
2005,V3,39,A34,A42
2006,V4,29,A25,A35
2007,V4,30,A8,A32
2008,V10,95,A42,A50
2009,V7,52,A44,A49
2010,V7,98,A16,A32
2011,V10,64,A45,A49
2012,V6,83,A49,A50
2013,V5,37,A32,A47
2014,V8,48,A14,A25
2015,V10,97,A23,A28
2016,V5,66,A21,A26
2017,V3,62,A24,A30
2018,V10,85,A47,A49
2019,V7,71,A40,A45
2020,V2,26,A39,A44
2021,V7,82,A8,A45
2022,V1,84,A41,A45
2023,V9,57,A49,A50
2024,V3,58,A44,A50
2025,V10,98,A28,A39
2026,V10,57,A13,A37
2027,V10,48,A43,A44
2028,V8,68,A11,A12
2029,V1,47,A27,A44
2030,V4,96,A40,A48
2031,V1,58,A28,A40
2032,V3,56,A32,A50
2033,V6,31,A3,A28
2034,V4,32,A24,A44
2035,V3,37,A15,A21
2036,V10,63,A11,A40
2037,V6,65,A21,A36
2038,V6,27,A17,A26
2039,V1,23,A20,A49
2040,V10,35,A15,A39
2041,V4,58,A31,A47
2042,V3,42,A7,A16
2043,V8,27,A35,A36
2044,V3,30,A41,A48
2045,V3,61,A47,A49
2046,V2,23,A20,A45
2047,V9,49,A15,A25
2048,V4,37,A11,A47
2049,V7,33,A7,A45
2050,V4,55,A42,A48
2051,V9,93,A33,A36
2052,V3,64,A35,A39
2053,V7,97,A18,A35
2054,V5,59,A16,A43
2055,V8,76,A11,A39
2056,V3,24,A35,A45
2057,V8,37,A2,A29
2058,V10,91,A21,A37
2059,V8,96,A15,A38
2060,V9,36,A26,A30
2061,V7,71,A18,A30
2062,V10,60,A32,A50
2063,V3,91,A37,A46
