Id,VehicleType,RemainingBatteryPercentage,EntryPoint,ExitPoint
1067,V16,65,A11,A64
1068,V20,29,A44,A60
1069,V17,85,A47,A56
1070,V9,68,A65,A73
1071,V19,73,A1,A57
1072,V17,79,A17,A18
1073,V15,99,A50,A65
1074,V19,83,A19,A44
1075,V17,64,A49,A75
1076,V8,55,A57,A59
1077,V19,92,A37,A69
1078,V13,92,A6,A22
1079,V1,57,A14,A29
1080,V8,59,A18,A71
1081,V8,71,A56,A69
1082,V5,79,A53,A70
1083,V7,79,A65,A67
1084,V14,33,A15,A53
1085,V14,54,A72,A75
1086,V10,79,A44,A73
1087,V19,69,A66,A68
1088,V11,79,A69,A70
1089,V14,36,A10,A18
1090,V17,85,A43,A67
1091,V11,53,A73,A75
1092,V18,40,A35,A61
1093,V12,31,A18,A30
1094,V2,59,A54,A64
1095,V10,91,A45,A69
1096,V5,43,A14,A42
1097,V5,56,A54,A64
1098,V8,92,A11,A12
1099,V17,28,A2,A5
1100,V13,80,A27,A60
1101,V16,70,A70,A75
1102,V12,82,A46,A50
1103,V4,63,A74,A75
1104,V7,72,A25,A63
1105,V1,84,A56,A67
1106,V11,34,A26,A51
1107,V6,48,A11,A75
1108,V12,79,A74,A75
1109,V11,84,A62,A68
1110,V10,24,A53,A70
1111,V7,38,A56,A63
1112,V9,27,A60,A68
1113,V7,94,A40,A43
1114,V18,70,A74,A75
1115,V20,64,A5,A56
1116,V19,87,A9,A33
1117,V14,74,A19,A38
1118,V5,80,A57,A59
1119,V14,84,A33,A35
1120,V1,85,A26,A38
1121,V13,41,A25,A35
1122,V15,77,A44,A55
1123,V12,34,A42,A54
1124,V1,85,A47,A58
1125,V18,56,A48,A70
1126,V3,63,A22,A54
1127,V11,23,A17,A72
1128,V20,67,A22,A34
1129,V13,84,A45,A62
1130,V2,64,A16,A29
1131,V1,72,A62,A74
1132,V8,80,A27,A75
1133,V18,49,A2,A42
1134,V13,27,A61,A63
1135,V7,37,A24,A47
1136,V12,51,A29,A43
1137,V1,62,A19,A48
1138,V16,34,A65,A71
1139,V12,61,A72,A74
1140,V10,97,A34,A72
1141,V11,90,A17,A40
1142,V17,76,A7,A51
1143,V9,27,A33,A73
1144,V13,55,A4,A68
1145,V5,53,A56,A65
1146,V17,75,A7,A48
1147,V15,67,A50,A72
1148,V19,45,A38,A69
1149,V18,35,A10,A31
1150,V4,96,A38,A46
1151,V15,45,A36,A57
1152,V5,36,A12,A52
1153,V6,28,A31,A39
1154,V12,66,A17,A34
1155,V1,95,A26,A69
1156,V7,78,A42,A73
1157,V1,42,A66,A69
1158,V19,85,A32,A56
1159,V11,53,A63,A73
1160,V1,66,A59,A69
1161,V1,63,A26,A54
1162,V14,79,A34,A63
1163,V14,34,A58,A69
1164,V7,61,A23,A43
1165,V16,26,A29,A58
1166,V1,71,A59,A69
1167,V1,40,A14,A24
1168,V1,95,A51,A64
1169,V4,38,A38,A70
1170,V11,48,A20,A33
1171,V16,53,A16,A50
1172,V11,62,A57,A72
1173,V8,35,A60,A70
1174,V13,98,A25,A74
1175,V3,66,A15,A70
1176,V1,59,A18,A32
1177,V15,59,A43,A55
1178,V17,28,A23,A64
1179,V11,73,A23,A51
1180,V17,35,A1,A6
1181,V16,45,A70,A74
1182,V2,59,A1,A68
1183,V15,28,A61,A75
1184,V2,23,A22,A45
1185,V20,73,A67,A70
1186,V15,87,A17,A45
1187,V15,29,A37,A70
1188,V1,88,A58,A65
1189,V17,46,A63,A68
1190,V3,75,A34,A70
1191,V17,95,A2,A22
1192,V6,46,A7,A68
1193,V13,73,A71,A73
1194,V14,39,A51,A69
1195,V18,50,A68,A69
1196,V13,70,A58,A60
1197,V20,28,A17,A71
1198,V20,97,A24,A70
1199,V3,93,A72,A73
1200,V20,80,A40,A42
1201,V10,49,A18,A40
1202,V17,74,A53,A58
1203,V14,43,A27,A53
1204,V9,28,A61,A73
1205,V8,28,A17,A62
1206,V12,29,A67,A71
1207,V3,65,A67,A75
1208,V4,40,A32,A71
1209,V17,72,A23,A36
1210,V18,90,A37,A61
1211,V20,26,A20,A27
1212,V18,25,A17,A65
1213,V7,37,A24,A54
1214,V9,72,A56,A73
1215,V20,93,A74,A75
1216,V17,74,A5,A55
1217,V17,79,A1,A67
1218,V19,63,A34,A38
1219,V7,63,A73,A74
1220,V18,66,A33,A50
1221,V2,46,A15,A16
1222,V13,70,A35,A36
1223,V1,35,A50,A58
1224,V7,73,A74,A75
1225,V12,85,A59,A73
1226,V8,49,A15,A69
1227,V17,33,A38,A74
1228,V13,20,A29,A47
1229,V14,44,A66,A69
1230,V6,36,A68,A72
1231,V5,33,A57,A67
1232,V15,45,A65,A66
1233,V12,57,A9,A32
1234,V5,25,A2,A69
1235,V15,29,A22,A71
1236,V14,66,A6,A54
1237,V1,32,A18,A68
1238,V5,26,A55,A74
1239,V15,76,A55,A74
1240,V16,51,A53,A58
1241,V1,27,A5,A6
1242,V19,51,A6,A66
1243,V15,91,A39,A71
1244,V5,83,A69,A75
1245,V1,31,A18,A73
1246,V9,27,A23,A61
1247,V1,56,A38,A47
1248,V1,37,A59,A63
1249,V9,57,A10,A32
1250,V5,47,A68,A75
1251,V12,51,A57,A69
1252,V5,84,A17,A74
1253,V5,89,A1,A20
1254,V10,56,A48,A66
1255,V5,90,A45,A59
1256,V17,39,A22,A40
1257,V12,62,A5,A72
1258,V4,89,A63,A75
1259,V5,53,A19,A60
1260,V14,58,A12,A44
1261,V7,23,A58,A71
1262,V10,98,A25,A48
1263,V19,93,A9,A67
1264,V15,81,A21,A69
1265,V6,96,A69,A74
1266,V9,98,A8,A42
1267,V16,29,A3,A65
1268,V9,74,A21,A65
1269,V3,58,A62,A72
1270,V2,30,A36,A64
1271,V19,60,A50,A58
1272,V8,75,A47,A54
1273,V18,62,A51,A60
1274,V19,50,A70,A74
1275,V16,41,A60,A64
1276,V20,68,A27,A68
1277,V4,71,A64,A69
1278,V16,52,A73,A74
1279,V8,42,A15,A49
1280,V10,85,A73,A74
1281,V19,69,A15,A20
1282,V7,48,A38,A42
1283,V18,93,A49,A63
1284,V15,78,A26,A41
1285,V15,66,A28,A39
1286,V6,72,A15,A44
1287,V15,55,A49,A66
1288,V5,41,A2,A8
1289,V8,58,A1,A35
1290,V20,54,A27,A62
1291,V16,29,A70,A72
1292,V17,28,A31,A52
1293,V11,80,A30,A56
1294,V2,58,A65,A67
1295,V7,75,A34,A40
1296,V9,96,A13,A73
1297,V7,54,A13,A14
1298,V4,69,A61,A73
1299,V18,91,A68,A71
1300,V4,70,A46,A50
1301,V2,40,A28,A41
1302,V19,26,A73,A75
1303,V2,41,A50,A63
1304,V7,33,A13,A27
1305,V7,90,A46,A56
1306,V18,48,A27,A52
1307,V15,24,A2,A73
1308,V18,60,A37,A38
1309,V3,89,A12,A74
1310,V6,77,A31,A52
1311,V7,85,A33,A35
1312,V17,22,A47,A69
1313,V16,37,A45,A52
1314,V18,51,A65,A70
1315,V14,60,A69,A71
1316,V6,52,A61,A65
1317,V1,51,A48,A64
1318,V7,98,A22,A55
1319,V4,78,A73,A74
1320,V15,68,A6,A28
1321,V8,71,A58,A73
1322,V14,85,A6,A71
1323,V7,86,A13,A15
1324,V20,64,A39,A50
1325,V16,93,A25,A48
1326,V15,20,A73,A75
1327,V14,49,A59,A60
1328,V9,43,A25,A68
1329,V18,86,A17,A51
1330,V2,37,A1,A29
1331,V8,34,A15,A66
1332,V11,44,A58,A68
1333,V4,60,A46,A72
1334,V18,78,A11,A48
1335,V14,41,A31,A50
1336,V20,99,A14,A45
1337,V8,75,A33,A71
1338,V1,59,A27,A41
1339,V10,95,A27,A62
1340,V19,50,A65,A71
1341,V13,95,A57,A71
1342,V19,96,A15,A37
1343,V11,90,A42,A70
1344,V4,92,A61,A73
1345,V16,99,A74,A75
1346,V15,52,A53,A65
1347,V19,52,A74,A75
1348,V13,89,A69,A72
1349,V1,51,A57,A67
1350,V18,77,A48,A56
1351,V6,67,A49,A73
1352,V19,82,A26,A61
1353,V5,92,A55,A64
1354,V4,73,A30,A65
1355,V14,45,A8,A39
1356,V3,26,A65,A67
1357,V16,84,A62,A71
1358,V3,47,A15,A56
1359,V6,67,A68,A75
1360,V17,55,A51,A60
1361,V6,71,A67,A69
1362,V18,95,A54,A73
1363,V6,91,A12,A30
1364,V17,77,A58,A73
1365,V3,22,A17,A53
1366,V15,81,A53,A67
1367,V20,78,A71,A75
1368,V10,99,A9,A71
1369,V18,65,A17,A24
1370,V1,95,A41,A48
1371,V6,94,A73,A74
1372,V20,89,A4,A72
1373,V19,65,A46,A73
1374,V11,84,A52,A61
1375,V7,66,A72,A74
1376,V10,45,A56,A75
1377,V7,31,A50,A72
1378,V10,86,A63,A74
1379,V10,39,A34,A58
1380,V20,44,A38,A70
1381,V6,39,A5,A12
1382,V5,52,A26,A60
1383,V13,96,A63,A66
1384,V7,98,A28,A53
1385,V17,26,A8,A13
1386,V20,23,A36,A64
1387,V7,38,A32,A46
1388,V12,84,A43,A63
1389,V5,71,A24,A59
1390,V11,97,A45,A55
1391,V19,76,A23,A65
1392,V1,65,A61,A69
1393,V8,97,A7,A72
1394,V14,60,A37,A72
1395,V5,76,A17,A39
1396,V2,97,A65,A66
1397,V15,30,A22,A36
1398,V6,67,A10,A36
1399,V6,75,A62,A68
1400,V14,35,A52,A58
1401,V3,60,A12,A25
1402,V11,90,A32,A70
1403,V19,35,A16,A18
1404,V13,74,A36,A62
1405,V16,43,A48,A69
1406,V11,76,A48,A53
1407,V8,62,A23,A51
1408,V20,89,A1,A41
1409,V10,47,A45,A64
1410,V17,80,A42,A64
1411,V6,34,A58,A66
1412,V7,79,A49,A65
1413,V5,66,A55,A56
1414,V1,80,A53,A69
1415,V6,87,A34,A44
1416,V6,81,A48,A49
1417,V8,38,A73,A74
1418,V5,84,A23,A24
1419,V14,37,A53,A60
1420,V11,63,A25,A52
1421,V7,81,A16,A48
1422,V11,85,A5,A57
1423,V6,31,A20,A32
1424,V10,90,A11,A65
1425,V13,50,A45,A74
1426,V19,63,A53,A73
1427,V8,96,A67,A73
1428,V8,38,A59,A75
1429,V11,36,A26,A68
1430,V20,91,A23,A37
1431,V9,46,A53,A64
1432,V16,56,A25,A33
1433,V16,81,A2,A42
1434,V14,67,A4,A48
1435,V15,50,A72,A75
1436,V20,92,A33,A57
1437,V4,69,A6,A36
1438,V13,56,A73,A75
1439,V13,50,A52,A63
1440,V17,23,A10,A51
1441,V8,81,A73,A74
1442,V18,53,A37,A43
1443,V5,72,A60,A67
1444,V11,89,A41,A74
1445,V20,47,A7,A64
1446,V7,25,A61,A74
1447,V14,71,A74,A75
1448,V14,26,A21,A34
1449,V14,98,A70,A73
1450,V19,95,A5,A31
1451,V9,22,A21,A31
1452,V6,55,A22,A39
1453,V5,74,A14,A18
1454,V7,89,A43,A47
1455,V1,87,A47,A71
1456,V4,31,A49,A69
1457,V7,94,A56,A60
1458,V10,49,A34,A48
1459,V17,77,A4,A36
1460,V20,89,A71,A75
1461,V2,40,A13,A63
1462,V16,65,A10,A41
1463,V15,25,A31,A53
1464,V4,54,A37,A62
1465,V10,56,A21,A40
1466,V7,34,A58,A68
1467,V1,43,A46,A73
1468,V9,96,A10,A48
1469,V13,79,A13,A56
1470,V8,70,A13,A38
1471,V18,64,A27,A67
1472,V17,54,A68,A71
1473,V3,37,A72,A75
1474,V3,22,A53,A56
1475,V2,33,A14,A23
1476,V16,20,A12,A27
1477,V17,35,A72,A74
1478,V11,97,A24,A61
1479,V9,27,A50,A53
1480,V7,53,A72,A74
1481,V9,94,A12,A62
1482,V5,96,A55,A61
1483,V17,20,A34,A73
1484,V4,29,A37,A56
1485,V8,99,A31,A56
1486,V19,96,A71,A73
1487,V1,64,A38,A63
1488,V15,76,A59,A64
1489,V19,78,A6,A13
1490,V4,33,A67,A75
1491,V5,27,A61,A63
1492,V9,89,A27,A64
1493,V1,94,A4,A31
1494,V10,88,A33,A55
1495,V18,90,A49,A55
1496,V3,36,A60,A75
1497,V14,77,A22,A58
1498,V18,35,A70,A75
1499,V15,30,A53,A70
1500,V9,65,A1,A19
1501,V17,61,A29,A45
1502,V7,92,A24,A25
1503,V10,76,A24,A73
1504,V15,98,A4,A22
1505,V11,97,A10,A66
1506,V8,40,A53,A65
1507,V3,24,A6,A74
1508,V16,38,A48,A56
1509,V9,88,A6,A34
1510,V20,44,A5,A48
1511,V5,94,A59,A68
1512,V9,84,A73,A74
1513,V6,31,A15,A20
1514,V16,78,A9,A30
1515,V13,70,A66,A70
1516,V2,47,A33,A65
1517,V13,41,A6,A7
1518,V19,23,A55,A59
1519,V16,53,A58,A62
1520,V6,33,A31,A64
1521,V10,81,A22,A55
1522,V1,92,A3,A5
1523,V1,41,A58,A61
1524,V18,31,A24,A35
1525,V3,34,A63,A75
1526,V20,33,A52,A54
1527,V18,83,A3,A64
1528,V16,81,A62,A73
1529,V17,68,A74,A75
1530,V10,98,A42,A73
1531,V16,23,A41,A49
1532,V4,69,A8,A26
1533,V13,77,A22,A40
1534,V8,45,A29,A53
1535,V18,64,A34,A42
1536,V3,97,A41,A50
1537,V14,80,A33,A37
1538,V15,35,A2,A73
1539,V6,27,A8,A22
1540,V14,81,A23,A27
1541,V12,87,A68,A73
1542,V19,93,A18,A31
1543,V10,89,A34,A74
1544,V12,79,A26,A67
1545,V16,66,A74,A75
1546,V8,58,A59,A65
1547,V12,87,A44,A50
1548,V9,69,A71,A72
1549,V10,57,A27,A70
1550,V14,84,A63,A70
1551,V5,94,A12,A41
1552,V7,47,A11,A18
1553,V1,79,A74,A75
1554,V2,25,A73,A75
1555,V10,24,A8,A10
1556,V18,29,A50,A53
1557,V6,58,A68,A75
1558,V9,74,A24,A42
1559,V11,50,A53,A56
1560,V19,44,A38,A59
1561,V14,30,A13,A74
1562,V14,65,A9,A59
1563,V6,76,A67,A73
1564,V4,21,A53,A64
1565,V5,95,A70,A72
1566,V1,50,A24,A60
1567,V14,39,A36,A74
1568,V1,77,A38,A66
1569,V1,29,A7,A12
1570,V12,92,A58,A62
1571,V2,91,A19,A54
1572,V19,62,A34,A68
1573,V6,47,A32,A38
1574,V8,53,A8,A63
1575,V18,34,A18,A51
1576,V12,30,A59,A63
1577,V11,71,A11,A33
1578,V19,88,A33,A40
1579,V13,97,A33,A42
1580,V20,55,A41,A51
1581,V4,91,A9,A57
1582,V8,33,A20,A70
1583,V8,32,A13,A73
1584,V17,92,A59,A68
1585,V11,70,A34,A69
1586,V19,55,A41,A54
1587,V13,80,A25,A43
1588,V6,62,A46,A69
1589,V5,78,A46,A61
1590,V11,35,A70,A73
1591,V9,46,A4,A19
1592,V1,22,A31,A47
1593,V1,75,A1,A57
1594,V2,86,A24,A46
1595,V13,38,A12,A27
1596,V4,78,A41,A49
1597,V2,83,A32,A59
1598,V6,97,A69,A73
1599,V16,48,A9,A72
1600,V14,91,A54,A59
1601,V9,52,A19,A49
1602,V13,83,A42,A74
1603,V11,60,A7,A63
1604,V18,46,A42,A55
1605,V15,97,A9,A63
1606,V18,38,A1,A18
1607,V19,56,A33,A61
1608,V12,75,A30,A63
1609,V2,44,A20,A33
1610,V5,41,A19,A68
1611,V18,61,A47,A62
1612,V11,97,A61,A64
1613,V3,29,A41,A46
1614,V1,83,A73,A74
1615,V4,23,A39,A57
1616,V8,72,A40,A58
1617,V9,79,A11,A43
1618,V18,50,A60,A69
1619,V9,65,A42,A61
1620,V11,37,A62,A69
1621,V7,31,A4,A40
1622,V13,24,A12,A21
1623,V4,81,A45,A54
1624,V16,53,A63,A69
1625,V14,72,A64,A65
1626,V15,72,A9,A20
1627,V12,44,A52,A66
1628,V2,52,A48,A51
1629,V6,45,A67,A75
1630,V18,86,A50,A55
1631,V2,49,A45,A71
1632,V8,25,A43,A54
1633,V3,65,A67,A74
1634,V10,82,A21,A30
1635,V5,72,A33,A42
1636,V15,58,A38,A39
1637,V20,82,A71,A75
1638,V15,83,A56,A64
1639,V12,80,A32,A57
1640,V1,84,A25,A44
1641,V20,53,A62,A68
1642,V9,88,A31,A48
1643,V7,28,A3,A61
1644,V12,37,A26,A65
1645,V19,88,A12,A30
1646,V16,89,A37,A73
1647,V4,40,A2,A71
1648,V2,99,A74,A75
1649,V15,26,A65,A69
1650,V12,46,A40,A44
1651,V3,85,A45,A75
1652,V10,69,A15,A46
1653,V18,69,A13,A68
1654,V12,41,A64,A73
1655,V15,98,A8,A47
1656,V8,96,A67,A69
1657,V14,31,A35,A61
1658,V3,78,A35,A41
1659,V17,63,A55,A68
1660,V13,24,A61,A72
1661,V18,53,A74,A75
1662,V3,88,A38,A70
1663,V4,31,A32,A49
1664,V13,24,A61,A73
1665,V17,30,A40,A74
1666,V10,74,A3,A47
1667,V4,68,A60,A74
1668,V6,46,A16,A34
1669,V14,23,A2,A66
1670,V10,41,A2,A15
1671,V18,87,A15,A18
1672,V6,83,A10,A35
1673,V10,44,A34,A37
1674,V6,39,A64,A74
1675,V14,53,A4,A30
1676,V6,39,A31,A57
1677,V14,72,A10,A40
1678,V14,98,A1,A64
1679,V19,30,A33,A69
1680,V14,79,A31,A51
1681,V13,88,A33,A34
1682,V11,36,A28,A52
1683,V14,79,A1,A8
1684,V18,49,A69,A70
1685,V7,47,A2,A35
1686,V13,26,A35,A44
1687,V2,21,A67,A70
1688,V11,76,A37,A71
1689,V14,51,A52,A57
1690,V1,22,A30,A32
1691,V15,84,A56,A68
1692,V14,86,A55,A75
1693,V5,94,A55,A60
1694,V1,31,A23,A61
1695,V15,48,A47,A55
1696,V3,54,A29,A47
1697,V20,50,A27,A30
1698,V2,28,A64,A74
1699,V5,59,A69,A73
1700,V8,67,A3,A45
1701,V17,89,A43,A54
1702,V19,87,A67,A74
1703,V10,31,A73,A75
1704,V8,94,A71,A73
1705,V2,88,A38,A46
1706,V7,71,A4,A73
1707,V15,26,A52,A73
1708,V3,90,A4,A50
1709,V11,26,A8,A50
1710,V2,57,A56,A74
1711,V1,31,A22,A29
1712,V12,45,A23,A43
1713,V6,74,A65,A75
1714,V5,72,A14,A45
1715,V3,77,A58,A60
1716,V4,41,A3,A67
1717,V20,62,A74,A75
1718,V5,50,A58,A69
1719,V6,69,A67,A68
1720,V10,86,A73,A75
1721,V1,80,A10,A57
1722,V17,93,A1,A50
1723,V10,38,A73,A74
1724,V3,51,A16,A18
1725,V19,64,A8,A65
1726,V9,93,A45,A57
1727,V13,53,A36,A70
1728,V5,62,A43,A52
1729,V9,39,A37,A67
1730,V14,24,A22,A27
1731,V11,40,A45,A60
1732,V11,83,A74,A75
1733,V5,72,A36,A66
1734,V17,77,A33,A74
1735,V20,72,A16,A41
1736,V16,77,A20,A57
1737,V3,65,A6,A49
1738,V2,41,A54,A68
1739,V10,33,A34,A44
1740,V11,84,A66,A67
1741,V5,70,A60,A61
1742,V10,35,A44,A75
1743,V20,38,A65,A72
1744,V13,95,A10,A42
1745,V6,31,A65,A70
1746,V19,42,A44,A51
1747,V14,77,A12,A52
1748,V14,35,A21,A44
1749,V1,26,A46,A48
1750,V17,56,A38,A49
1751,V18,57,A10,A50
1752,V15,50,A10,A15
1753,V12,53,A16,A29
1754,V4,77,A58,A74
1755,V8,95,A28,A35
1756,V16,87,A44,A53
1757,V10,63,A11,A28
1758,V19,37,A53,A65
1759,V19,81,A27,A62
1760,V16,90,A26,A42
1761,V4,89,A45,A48
1762,V15,48,A65,A69
1763,V1,78,A4,A15
1764,V6,20,A8,A12
1765,V5,53,A42,A70
1766,V6,27,A36,A41
1767,V5,41,A13,A65
1768,V15,72,A38,A65
1769,V5,45,A39,A69
1770,V20,80,A24,A70
1771,V14,23,A72,A75
1772,V7,53,A12,A32
1773,V14,83,A74,A75
1774,V18,25,A38,A59
1775,V3,93,A3,A39
1776,V15,94,A66,A67
1777,V4,90,A29,A48
1778,V9,37,A12,A49
1779,V20,36,A32,A62
1780,V4,66,A60,A66
1781,V13,48,A66,A73
1782,V4,82,A17,A65
1783,V11,75,A69,A70
1784,V13,46,A18,A39
1785,V5,34,A43,A72
1786,V11,27,A62,A72
1787,V15,61,A9,A46
1788,V19,67,A60,A75
1789,V13,27,A25,A29
1790,V12,31,A7,A51
1791,V17,46,A59,A75
1792,V7,55,A2,A46
1793,V10,32,A20,A50
1794,V14,35,A19,A70
1795,V10,51,A62,A64
1796,V16,24,A29,A52
1797,V15,64,A5,A29
1798,V8,33,A17,A55
1799,V18,27,A39,A68
1800,V12,36,A47,A74
1801,V13,23,A65,A75
1802,V4,75,A23,A33
1803,V10,97,A58,A60
1804,V1,95,A25,A69
1805,V17,65,A66,A72
1806,V3,87,A22,A69
1807,V18,92,A36,A54
1808,V9,23,A47,A66
1809,V15,83,A17,A74
1810,V14,26,A52,A55
1811,V17,45,A36,A66
1812,V14,59,A62,A74
1813,V15,37,A3,A64
1814,V12,80,A63,A67
1815,V4,67,A48,A75
1816,V16,48,A3,A52
1817,V4,35,A60,A67
1818,V14,55,A64,A70
1819,V20,47,A7,A24
1820,V18,34,A28,A43
1821,V19,66,A38,A65
1822,V19,95,A20,A23
1823,V9,59,A21,A33
1824,V16,57,A12,A58
1825,V15,27,A10,A52
1826,V6,92,A37,A73
1827,V14,97,A32,A62
1828,V10,31,A51,A69
1829,V20,34,A61,A67
1830,V19,50,A36,A37
1831,V11,32,A6,A55
1832,V1,35,A43,A48
1833,V2,82,A65,A67
1834,V14,52,A50,A58
1835,V16,26,A49,A61
1836,V20,25,A58,A73
1837,V5,54,A57,A63
1838,V4,74,A13,A27
1839,V1,85,A8,A54
1840,V10,36,A9,A48
1841,V15,64,A67,A71
1842,V12,26,A45,A74
1843,V17,52,A70,A71
1844,V10,58,A71,A75
1845,V8,75,A67,A68
1846,V17,38,A60,A74
1847,V13,90,A61,A68
1848,V9,87,A51,A66
1849,V17,73,A65,A71
1850,V19,55,A64,A69
1851,V7,33,A25,A43
1852,V1,39,A50,A58
1853,V14,76,A40,A67
1854,V7,93,A36,A40
1855,V15,69,A61,A64
1856,V6,49,A2,A42
1857,V1,29,A16,A56
1858,V18,74,A74,A75
1859,V19,29,A36,A51
1860,V10,85,A22,A58
1861,V5,45,A34,A60
1862,V5,81,A6,A51
1863,V13,42,A42,A55
1864,V17,30,A67,A73
1865,V18,39,A15,A21
1866,V18,83,A23,A50
1867,V8,43,A25,A48
1868,V19,68,A67,A69
1869,V12,58,A15,A64
1870,V4,53,A61,A75
1871,V15,58,A45,A46
1872,V19,42,A18,A60
1873,V19,62,A60,A71
1874,V9,93,A50,A57
1875,V17,28,A32,A66
1876,V20,50,A17,A20
1877,V12,59,A31,A38
1878,V7,67,A18,A74
1879,V19,98,A34,A35
1880,V12,70,A14,A64
1881,V8,97,A64,A70
1882,V10,65,A12,A39
1883,V10,85,A42,A56
1884,V10,94,A56,A70
1885,V1,82,A24,A38
1886,V5,23,A17,A23
1887,V18,21,A28,A32
1888,V7,72,A69,A74
1889,V15,31,A23,A37
1890,V16,50,A73,A75
1891,V16,74,A4,A61
1892,V12,86,A42,A63
1893,V2,73,A34,A53
1894,V14,26,A67,A70
1895,V12,36,A5,A27
1896,V9,76,A58,A71
1897,V8,39,A16,A61
1898,V15,62,A2,A62
1899,V9,98,A46,A59
1900,V19,31,A4,A44
1901,V18,82,A5,A44
1902,V5,69,A54,A69
1903,V20,52,A15,A70
1904,V7,64,A67,A73
1905,V16,72,A62,A75
1906,V11,47,A49,A55
1907,V8,42,A33,A45
1908,V19,24,A57,A60
1909,V3,44,A25,A35
1910,V15,46,A16,A39
1911,V12,79,A41,A54
1912,V10,57,A45,A73
1913,V9,50,A50,A59
1914,V11,91,A29,A44
1915,V15,49,A61,A62
1916,V5,37,A18,A69
1917,V9,42,A41,A74
1918,V14,89,A13,A47
1919,V7,35,A35,A39
1920,V18,49,A45,A46
1921,V7,52,A37,A72
1922,V16,36,A37,A43
1923,V14,41,A39,A60
1924,V18,45,A71,A72
1925,V10,60,A10,A37
1926,V1,49,A41,A61
1927,V10,77,A30,A38
1928,V17,29,A67,A70
1929,V7,82,A71,A73
1930,V10,93,A33,A46
1931,V19,70,A34,A68
1932,V9,34,A68,A75
1933,V20,59,A71,A72
1934,V6,48,A12,A52
1935,V5,74,A62,A74
1936,V14,93,A10,A21
1937,V7,93,A9,A57
1938,V16,57,A13,A37
1939,V2,29,A36,A61
1940,V11,23,A57,A69
1941,V3,58,A1,A44
1942,V8,41,A16,A58
1943,V20,20,A9,A14
1944,V13,28,A27,A53
1945,V13,89,A12,A63
1946,V3,48,A42,A69
1947,V1,77,A55,A67
1948,V11,49,A14,A49
1949,V4,25,A16,A42
1950,V2,24,A18,A47
1951,V11,51,A20,A29
1952,V15,25,A11,A28
1953,V8,80,A7,A49
1954,V20,89,A65,A67
1955,V13,46,A56,A74
1956,V8,49,A65,A75
1957,V20,63,A46,A52
1958,V20,26,A73,A74
1959,V17,75,A73,A74
1960,V15,85,A9,A58
1961,V20,45,A65,A67
1962,V13,78,A42,A65
1963,V8,80,A57,A63
1964,V4,74,A69,A70
1965,V1,73,A33,A62
1966,V17,74,A74,A75
1967,V10,26,A15,A61
1968,V7,27,A52,A54
1969,V11,62,A67,A70
1970,V20,59,A54,A67
1971,V12,90,A21,A49
1972,V13,91,A68,A72
1973,V6,52,A2,A58
1974,V19,48,A40,A50
1975,V20,30,A69,A72
1976,V4,20,A63,A73
1977,V1,39,A16,A20
1978,V2,37,A19,A42
1979,V20,48,A50,A57
1980,V1,32,A38,A59
1981,V4,94,A30,A52
1982,V17,90,A34,A43
1983,V4,46,A70,A72
1984,V8,26,A55,A69
1985,V7,45,A48,A72
1986,V17,97,A27,A43
1987,V5,68,A1,A45
1988,V12,74,A6,A50
1989,V4,73,A69,A73
1990,V10,30,A7,A73
1991,V12,30,A71,A75
1992,V13,36,A48,A51
1993,V20,26,A20,A39
1994,V16,67,A46,A53
1995,V11,75,A62,A72
1996,V6,82,A56,A57
1997,V10,66,A57,A71
1998,V3,55,A66,A71
1999,V14,97,A1,A60
2000,V15,57,A9,A36
2001,V13,84,A54,A71
2002,V7,54,A72,A73
2003,V6,22,A49,A62
2004,V5,44,A70,A72
2005,V6,76,A65,A66
2006,V4,82,A67,A68
2007,V6,20,A66,A70
2008,V17,46,A44,A75
2009,V17,35,A8,A73
2010,V7,79,A5,A37
2011,V18,25,A46,A66
2012,V11,79,A20,A69
2013,V10,64,A20,A61
2014,V18,36,A5,A60
2015,V17,62,A60,A74
2016,V7,97,A22,A62
2017,V12,33,A60,A62
2018,V2,59,A64,A75
2019,V11,55,A28,A71
2020,V3,49,A54,A66
2021,V9,37,A36,A60
2022,V9,23,A6,A56
2023,V7,67,A42,A45
2024,V6,26,A64,A65
2025,V3,89,A33,A34
2026,V11,66,A13,A43
2027,V7,67,A32,A64
2028,V6,75,A35,A56
2029,V4,36,A66,A69
2030,V7,69,A69,A72
2031,V11,60,A36,A68
2032,V2,82,A72,A75
2033,V14,28,A36,A58
2034,V10,96,A70,A73
2035,V20,26,A24,A56
2036,V20,23,A49,A63
2037,V10,70,A66,A72
2038,V8,89,A3,A4
2039,V20,50,A14,A73
2040,V11,50,A54,A56
2041,V14,26,A14,A23
2042,V2,76,A57,A73
2043,V11,47,A25,A60
2044,V11,71,A29,A34
2045,V20,21,A71,A74
2046,V14,35,A1,A41
2047,V5,74,A20,A36
2048,V3,43,A11,A58
2049,V8,73,A27,A45
2050,V18,73,A71,A74
2051,V11,47,A20,A39
2052,V19,53,A5,A34
2053,V15,93,A70,A73
2054,V17,46,A67,A70
2055,V13,48,A13,A51
2056,V13,69,A61,A69
2057,V12,37,A47,A70
2058,V4,72,A54,A57
2059,V17,82,A9,A70
2060,V5,96,A34,A74
2061,V9,39,A5,A41
2062,V3,34,A61,A62
2063,V8,58,A18,A20
